geoid,name,duration_sum,duration_difference,duration_reconciliation_status,coresident_components_sum,coresident_difference,coresident_reconciliation_status
4865756,"Santa Monica CDP, Texas",0,0,Pass,0,0,Pass
4865762,"Santa Rita Ranch CDP, Texas",41,0,Pass,58,0,Pass
4865768,"Santa Rosa town, Texas",0,0,Pass,119,0,Pass
4865774,"Santa Rosa CDP, Texas",0,0,Pass,29,0,Pass
4865777,"Santel CDP, Texas",0,0,Pass,0,0,Pass
4865780,"Santo CDP, Texas",0,0,Pass,0,0,Pass
4865792,"San Ygnacio CDP, Texas",16,0,Pass,42,0,Pass
4865864,"Sargent CDP, Texas",0,0,Pass,6,0,Pass
4865876,"Sarita CDP, Texas",0,0,Pass,4,0,Pass
4866000,"Savannah CDP, Texas",0,0,Pass,54,0,Pass
4866008,"Savoy city, Texas",13,0,Pass,74,0,Pass
4866089,"Scenic Oaks CDP, Texas",80,0,Pass,171,0,Pass
4866128,"Schertz city, Texas",256,0,Pass,771,0,Pass
4866188,"Schulenburg city, Texas",0,0,Pass,17,0,Pass
4866248,"Scissors CDP, Texas",12,0,Pass,247,0,Pass
4866284,"Scotland city, Texas",11,0,Pass,16,0,Pass
4866332,"Scottsville city, Texas",4,0,Pass,8,0,Pass
4866368,"Scurry town, Texas",4,0,Pass,4,0,Pass
4866392,"Seabrook city, Texas",72,0,Pass,120,0,Pass
4866416,"Seadrift city, Texas",0,0,Pass,13,0,Pass
4866428,"Seagoville city, Texas",396,0,Pass,763,0,Pass
4866440,"Seagraves city, Texas",143,0,Pass,183,0,Pass
4866464,"Sealy city, Texas",10,0,Pass,243,0,Pass
4866512,"Sebastian CDP, Texas",0,0,Pass,19,0,Pass
4866536,"Seco Mines CDP, Texas",0,0,Pass,0,0,Pass
4866644,"Seguin city, Texas",465,0,Pass,1164,0,Pass
4866686,"Seis Lagos CDP, Texas",0,0,Pass,0,0,Pass
4866704,"Selma city, Texas",22,0,Pass,138,0,Pass
4866764,"Seminole city, Texas",205,0,Pass,383,0,Pass
4866806,"Serenada CDP, Texas",19,0,Pass,37,0,Pass
4866848,"Seth Ward CDP, Texas",25,0,Pass,25,0,Pass
4866884,"Seven Oaks city, Texas",0,0,Pass,0,0,Pass
4866908,"Seven Points city, Texas",34,0,Pass,45,0,Pass
4866968,"Seymour city, Texas",28,0,Pass,36,0,Pass
4867010,"Shadybrook CDP, Texas",0,0,Pass,27,0,Pass
4867082,"Shady Hollow CDP, Texas",227,0,Pass,292,0,Pass
4867100,"Shady Shores town, Texas",38,0,Pass,52,0,Pass
4867136,"Shallowater city, Texas",0,0,Pass,50,0,Pass
4867160,"Shamrock city, Texas",23,0,Pass,23,0,Pass
4867268,"Shavano Park city, Texas",0,0,Pass,0,0,Pass
4867340,"Sheffield CDP, Texas",0,0,Pass,0,0,Pass
4867364,"Shelbyville CDP, Texas",0,0,Pass,0,0,Pass
4867376,"Sheldon CDP, Texas",0,0,Pass,21,0,Pass
4867400,"Shenandoah city, Texas",0,0,Pass,30,0,Pass
4867424,"Shepherd city, Texas",7,0,Pass,17,0,Pass
4867472,"Sheridan CDP, Texas",0,0,Pass,0,0,Pass
4867496,"Sherman city, Texas",307,0,Pass,1081,0,Pass
4867554,"Sherwood Shores CDP, Texas",0,0,Pass,0,0,Pass
4867640,"Shiner city, Texas",0,0,Pass,0,0,Pass
4867664,"Shiro CDP, Texas",0,0,Pass,0,0,Pass
4867688,"Shoreacres city, Texas",0,0,Pass,10,0,Pass
4867763,"Sienna CDP, Texas",233,0,Pass,526,0,Pass
4867772,"Sierra Blanca CDP, Texas",3,0,Pass,44,0,Pass
4867775,"Siesta Acres CDP, Texas",0,0,Pass,0,0,Pass
4867778,"Siesta Shores CDP, Texas",0,0,Pass,0,0,Pass
4867832,"Silsbee city, Texas",49,0,Pass,49,0,Pass
4867904,"Silverton city, Texas",14,0,Pass,18,0,Pass
4867964,"Simonton city, Texas",0,0,Pass,0,0,Pass
4868036,"Sinton city, Texas",52,0,Pass,135,0,Pass
4868120,"Skellytown town, Texas",0,0,Pass,0,0,Pass
4868132,"Skidmore CDP, Texas",0,0,Pass,53,0,Pass
4868180,"Slaton city, Texas",166,0,Pass,304,0,Pass
4868300,"Smiley city, Texas",0,0,Pass,8,0,Pass
4868456,"Smithville city, Texas",12,0,Pass,56,0,Pass
4868504,"Smyer town, Texas",0,0,Pass,10,0,Pass
4868576,"Snook city, Texas",0,0,Pass,15,0,Pass
4868624,"Snyder city, Texas",217,0,Pass,652,0,Pass
4868636,"Socorro city, Texas",371,0,Pass,1282,0,Pass
4868678,"Solis CDP, Texas",11,0,Pass,11,0,Pass
4868708,"Somerset city, Texas",3,0,Pass,39,0,Pass
4868720,"Somerville city, Texas",0,0,Pass,0,0,Pass
4868756,"Sonora city, Texas",0,0,Pass,72,0,Pass
4868762,"Sonterra CDP, Texas",183,0,Pass,368,0,Pass
4868828,"Sour Lake city, Texas",6,0,Pass,22,0,Pass
4868846,"South Alamo CDP, Texas",20,0,Pass,192,0,Pass
4868966,"South Fork Estates CDP, Texas",0,0,Pass,15,0,Pass
4868978,"South Frydek city, Texas",0,0,Pass,0,0,Pass
4869020,"South Houston city, Texas",286,0,Pass,538,0,Pass
4869032,"Southlake city, Texas",85,0,Pass,744,0,Pass
4869072,"South La Paloma CDP, Texas",0,0,Pass,0,0,Pass
4869104,"Southmayd city, Texas",6,0,Pass,28,0,Pass
4869120,"South Mountain town, Texas",0,0,Pass,4,0,Pass
4869140,"South Padre Island town, Texas",0,0,Pass,0,0,Pass
4869194,"South Point CDP, Texas",0,0,Pass,58,0,Pass
4869272,"Southside Place city, Texas",8,0,Pass,26,0,Pass
4869326,"South Toledo Bend CDP, Texas",7,0,Pass,19,0,Pass
4869353,"Southwest Sandhill CDP, Texas",0,0,Pass,67,0,Pass
4869380,"Spade CDP, Texas",0,0,Pass,0,0,Pass
4869432,"Sparks CDP, Texas",30,0,Pass,107,0,Pass
4869476,"Spearman city, Texas",0,0,Pass,0,0,Pass
4869548,"Splendora city, Texas",41,0,Pass,75,0,Pass
4869560,"Spofford city, Texas",0,0,Pass,0,0,Pass
4869596,"Spring CDP, Texas",531,0,Pass,1880,0,Pass
4869608,"Spring Branch city, Texas",0,0,Pass,0,0,Pass
4869708,"Spring Gardens CDP, Texas",0,0,Pass,25,0,Pass
4869764,"Springlake town, Texas",0,0,Pass,7,0,Pass
4869800,"Springtown city, Texas",110,0,Pass,179,0,Pass
4869830,"Spring Valley Village city, Texas",0,0,Pass,36,0,Pass
4869848,"Spur city, Texas",6,0,Pass,19,0,Pass
4869908,"Stafford city, Texas",275,0,Pass,548,0,Pass
4869932,"Stagecoach town, Texas",2,0,Pass,28,0,Pass
4869980,"Stamford city, Texas",84,0,Pass,146,0,Pass
4870040,"Stanton city, Texas",27,0,Pass,108,0,Pass
4870052,"Staples city, Texas",0,0,Pass,4,0,Pass
4870076,"Star Harbor city, Texas",0,0,Pass,0,0,Pass
4870154,"Steiner Ranch CDP, Texas",0,0,Pass,65,0,Pass
4870208,"Stephenville city, Texas",94,0,Pass,344,0,Pass
4870232,"Sterling City city, Texas",0,0,Pass,6,0,Pass
4870340,"Stinnett city, Texas",31,0,Pass,41,0,Pass
4870376,"Stockdale city, Texas",25,0,Pass,106,0,Pass
4870406,"Stockton Bend city, Texas",1,0,Pass,1,0,Pass
4870460,"Stonewall CDP, Texas",0,0,Pass,0,0,Pass
4870520,"Stowell CDP, Texas",0,0,Pass,0,0,Pass
4870544,"Stratford city, Texas",0,0,Pass,0,0,Pass
4870580,"Strawn city, Texas",16,0,Pass,22,0,Pass
4870604,"Streetman town, Texas",6,0,Pass,10,0,Pass
4870688,"Study Butte CDP, Texas",0,0,Pass,0,0,Pass
4870772,"Sudan city, Texas",22,0,Pass,45,0,Pass
4870808,"Sugar Land city, Texas",603,0,Pass,3372,0,Pass
4870868,"Sullivan City city, Texas",30,0,Pass,34,0,Pass
4870904,"Sulphur Springs city, Texas",364,0,Pass,487,0,Pass
4870940,"Summerfield CDP, Texas",0,0,Pass,0,0,Pass
4871060,"Sundown city, Texas",14,0,Pass,14,0,Pass
4871156,"Sunnyvale town, Texas",0,0,Pass,230,0,Pass
4871180,"Sunray city, Texas",0,0,Pass,0,0,Pass
4871228,"Sunrise Beach Village city, Texas",10,0,Pass,14,0,Pass
4871236,"Sunrise Shores CDP, Texas",0,0,Pass,34,0,Pass
4871264,"Sunset CDP (Montague County), Texas",0,0,Pass,0,0,Pass
4871274,"Sunset CDP (Starr County), Texas",0,0,Pass,19,0,Pass
4871289,"Sunset Acres CDP, Texas",0,0,Pass,0,0,Pass
4871324,"Sunset Valley city, Texas",5,0,Pass,9,0,Pass
4871356,"Sun Valley city, Texas",0,0,Pass,0,0,Pass
4871384,"Surfside Beach city, Texas",0,0,Pass,0,0,Pass
4871492,"Sweeny city, Texas",0,0,Pass,15,0,Pass
4871540,"Sweetwater city, Texas",145,0,Pass,218,0,Pass
4871636,"Sylvester CDP, Texas",0,0,Pass,0,0,Pass
4871684,"Taft city, Texas",47,0,Pass,118,0,Pass
4871696,"Taft Southwest CDP, Texas",46,0,Pass,188,0,Pass
4871708,"Tahoka city, Texas",18,0,Pass,64,0,Pass
4871732,"Talco city, Texas",0,0,Pass,2,0,Pass
4871756,"Talty town, Texas",9,0,Pass,97,0,Pass
4871820,"Tanquecitos South Acres CDP, Texas",0,0,Pass,0,0,Pass
4871824,"Tanquecitos South Acres II CDP, Texas",0,0,Pass,0,0,Pass
4871924,"Tatum city, Texas",28,0,Pass,37,0,Pass
4871948,"Taylor city, Texas",129,0,Pass,426,0,Pass
4871960,"Taylor Lake Village city, Texas",26,0,Pass,70,0,Pass
4871966,"Taylor Landing city, Texas",4,0,Pass,13,0,Pass
4872020,"Teague city, Texas",18,0,Pass,94,0,Pass
4872080,"Tehuacana town, Texas",0,0,Pass,0,0,Pass
4872176,"Temple city, Texas",925,0,Pass,1945,0,Pass
4872188,"Tenaha town, Texas",20,0,Pass,22,0,Pass
4872248,"Terlingua CDP, Texas",40,0,Pass,40,0,Pass
4872284,"Terrell city, Texas",436,0,Pass,713,0,Pass
4872296,"Terrell Hills city, Texas",0,0,Pass,64,0,Pass
4872368,"Texarkana city, Texas",279,0,Pass,748,0,Pass
4872392,"Texas City city, Texas",609,0,Pass,1310,0,Pass
4872464,"Texhoma city, Texas",3,0,Pass,3,0,Pass
4872476,"Texline town, Texas",12,0,Pass,14,0,Pass
4872530,"The Colony city, Texas",116,0,Pass,647,0,Pass
4872578,"The Hills village, Texas",0,0,Pass,13,0,Pass
4872581,"The Homesteads CDP, Texas",11,0,Pass,120,0,Pass
4872656,"The Woodlands CDP, Texas",347,0,Pass,1173,0,Pass
4872740,"Thompsons town, Texas",0,0,Pass,0,0,Pass
4872758,"Thompsonville CDP, Texas",0,0,Pass,0,0,Pass
4872776,"Thorndale city, Texas",0,0,Pass,0,0,Pass
4872788,"Thornton town, Texas",0,0,Pass,45,0,Pass
4872800,"Thorntonville town, Texas",19,0,Pass,22,0,Pass
4872824,"Thrall city, Texas",8,0,Pass,38,0,Pass
4872872,"Three Rivers city, Texas",24,0,Pass,27,0,Pass
4872896,"Throckmorton town, Texas",0,0,Pass,0,0,Pass
4872902,"Thunderbird Bay CDP, Texas",0,0,Pass,0,0,Pass
4872948,"Tierra Bonita CDP, Texas",91,0,Pass,96,0,Pass
4872950,"Tierra Dorada CDP, Texas",0,0,Pass,0,0,Pass
4872952,"Tierra Grande CDP, Texas",0,0,Pass,10,0,Pass
4872954,"Tierra Verde CDP, Texas",0,0,Pass,0,0,Pass
4872989,"Tiki Island village, Texas",42,0,Pass,42,0,Pass
4872992,"Tilden CDP, Texas",0,0,Pass,6,0,Pass
4873030,"Timbercreek Canyon village, Texas",0,0,Pass,2,0,Pass
4873057,"Timberwood Park CDP, Texas",55,0,Pass,1279,0,Pass
4873076,"Timpson city, Texas",81,0,Pass,83,0,Pass
4873112,"Tioga town, Texas",0,0,Pass,6,0,Pass
4873124,"Tira town, Texas",6,0,Pass,6,0,Pass
4873148,"Tivoli CDP, Texas",10,0,Pass,10,0,Pass
4873196,"Toco city, Texas",0,0,Pass,6,0,Pass
4873224,"Todd Mission city, Texas",0,0,Pass,2,0,Pass
4873268,"Tolar city, Texas",0,0,Pass,7,0,Pass
4873316,"Tomball city, Texas",56,0,Pass,362,0,Pass
4873328,"Tom Bean city, Texas",4,0,Pass,17,0,Pass
4873352,"Tool city, Texas",18,0,Pass,32,0,Pass
4873376,"Tornillo CDP, Texas",7,0,Pass,44,0,Pass
4873424,"Tow CDP, Texas",0,0,Pass,0,0,Pass
4873493,"Town of Pecos city, Texas",36,0,Pass,205,0,Pass
4873496,"Toyah town, Texas",0,0,Pass,0,0,Pass
4873526,"Tradewinds CDP, Texas",0,0,Pass,52,0,Pass
4873562,"Travis Ranch CDP, Texas",1,0,Pass,92,0,Pass
4873580,"Trent town, Texas",9,0,Pass,15,0,Pass
4873592,"Trenton city, Texas",9,0,Pass,15,0,Pass
4873652,"Trinidad city, Texas",0,0,Pass,6,0,Pass
4873664,"Trinity city, Texas",13,0,Pass,23,0,Pass
4873710,"Trophy Club town, Texas",21,0,Pass,34,0,Pass
4873724,"Troup city, Texas",59,0,Pass,81,0,Pass
4873748,"Troy city, Texas",0,0,Pass,46,0,Pass
4873856,"Tuleta CDP, Texas",0,0,Pass,0,0,Pass
4873868,"Tulia city, Texas",123,0,Pass,145,0,Pass
4873904,"Tulsita CDP, Texas",0,0,Pass,0,0,Pass
4873928,"Tunis CDP, Texas",0,0,Pass,0,0,Pass
4873964,"Turkey city, Texas",0,0,Pass,0,0,Pass
4874048,"Tuscola city, Texas",0,0,Pass,0,0,Pass
4874132,"Tye city, Texas",11,0,Pass,23,0,Pass
4874144,"Tyler city, Texas",932,0,Pass,2277,0,Pass
4874168,"Tynan CDP, Texas",14,0,Pass,14,0,Pass
4874216,"Uhland city, Texas",27,0,Pass,70,0,Pass
4874228,"Umbarger CDP, Texas",0,0,Pass,0,0,Pass
4874240,"Uncertain city, Texas",0,0,Pass,0,0,Pass
4874312,"Union Grove city, Texas",0,0,Pass,4,0,Pass
4874372,"Union Valley city, Texas",11,0,Pass,17,0,Pass
4874408,"Universal City city, Texas",71,0,Pass,361,0,Pass
4874492,"University Park city, Texas",0,0,Pass,153,0,Pass
4874576,"Utopia CDP, Texas",0,0,Pass,0,0,Pass
4874588,"Uvalde city, Texas",166,0,Pass,468,0,Pass
4874594,"Uvalde Estates CDP, Texas",105,0,Pass,105,0,Pass
4874648,"Valentine town, Texas",0,0,Pass,0,0,Pass
4874660,"Valera CDP, Texas",0,0,Pass,0,0,Pass
4874667,"Valle Hermoso CDP, Texas",0,0,Pass,0,0,Pass
4874668,"Valle Verde CDP, Texas",0,0,Pass,0,0,Pass
4874670,"Valle Vista CDP, Texas",0,0,Pass,57,0,Pass
4874732,"Valley Mills city, Texas",11,0,Pass,30,0,Pass
4874756,"Valley View city, Texas",10,0,Pass,16,0,Pass
4874895,"Val Verde Park CDP, Texas",23,0,Pass,332,0,Pass
4874912,"Van city, Texas",4,0,Pass,58,0,Pass
4874924,"Van Alstyne city, Texas",0,0,Pass,439,0,Pass
4874984,"Vanderbilt CDP, Texas",0,0,Pass,0,0,Pass
4875032,"Van Horn town, Texas",36,0,Pass,75,0,Pass
4875068,"Van Vleck CDP, Texas",31,0,Pass,31,0,Pass
4875188,"Vega city, Texas",0,0,Pass,8,0,Pass
4875236,"Venus town, Texas",36,0,Pass,189,0,Pass
4875308,"Vernon city, Texas",44,0,Pass,135,0,Pass
4875428,"Victoria city, Texas",370,0,Pass,997,0,Pass
4875432,"Victoria Vera CDP, Texas",0,0,Pass,0,0,Pass
4875476,"Vidor city, Texas",103,0,Pass,212,0,Pass
4875554,"Villa del Sol CDP, Texas",0,0,Pass,0,0,Pass
4875614,"Villa Pancho CDP, Texas",0,0,Pass,0,0,Pass
4875617,"Villarreal CDP, Texas",0,0,Pass,0,0,Pass
4875626,"Villa Verde CDP, Texas",0,0,Pass,0,0,Pass
4875668,"Vinton village, Texas",65,0,Pass,106,0,Pass
4875752,"Volente village, Texas",0,0,Pass,12,0,Pass
4875764,"Von Ormy city, Texas",17,0,Pass,42,0,Pass
4876000,"Waco city, Texas",1256,0,Pass,2569,0,Pass
4876012,"Wadsworth CDP, Texas",0,0,Pass,0,0,Pass
4876024,"Waelder city, Texas",17,0,Pass,28,0,Pass
4876048,"Waka CDP, Texas",0,0,Pass,0,0,Pass
4876096,"Wake Village city, Texas",0,0,Pass,81,0,Pass
4876228,"Waller city, Texas",48,0,Pass,72,0,Pass
4876240,"Wallis city, Texas",0,0,Pass,24,0,Pass
4876348,"Walnut Springs city, Texas",0,0,Pass,2,0,Pass
4876564,"Warren CDP, Texas",63,0,Pass,63,0,Pass
4876576,"Warren City city, Texas",28,0,Pass,29,0,Pass
4876612,"Washburn CDP, Texas",9,0,Pass,9,0,Pass
4876636,"Waskom city, Texas",25,0,Pass,50,0,Pass
4876672,"Watauga city, Texas",197,0,Pass,592,0,Pass
4876816,"Waxahachie city, Texas",237,0,Pass,1056,0,Pass
4876864,"Weatherford city, Texas",200,0,Pass,690,0,Pass
4876924,"Webberville village, Texas",0,0,Pass,13,0,Pass
4876948,"Webster city, Texas",68,0,Pass,90,0,Pass
4877020,"Weimar city, Texas",36,0,Pass,57,0,Pass
4877044,"Weinert city, Texas",0,0,Pass,0,0,Pass
4877056,"Weir city, Texas",0,0,Pass,0,0,Pass
4877080,"Welch CDP, Texas",0,0,Pass,0,0,Pass
4877152,"Wellington city, Texas",10,0,Pass,17,0,Pass
4877164,"Wellman city, Texas",16,0,Pass,16,0,Pass
4877176,"Wells town, Texas",8,0,Pass,8,0,Pass
4877196,"Wells Branch CDP, Texas",31,0,Pass,132,0,Pass
4877272,"Weslaco city, Texas",500,0,Pass,1271,0,Pass
4877332,"West city, Texas",8,0,Pass,46,0,Pass
4877336,"West Alto Bonito CDP, Texas",15,0,Pass,15,0,Pass
4877380,"Westbrook city, Texas",8,0,Pass,8,0,Pass
4877416,"West Columbia city, Texas",173,0,Pass,173,0,Pass
4877422,"Westdale CDP, Texas",9,0,Pass,9,0,Pass
4877490,"Western Lake CDP, Texas",0,0,Pass,87,0,Pass
4877620,"Westlake town, Texas",0,0,Pass,12,0,Pass
4877632,"West Lake Hills city, Texas",0,0,Pass,29,0,Pass
4877662,"West Livingston CDP, Texas",0,0,Pass,80,0,Pass
4877680,"Westminster CDP, Texas",0,0,Pass,145,0,Pass
4877728,"West Odessa CDP, Texas",642,0,Pass,1209,0,Pass
4877740,"Weston city, Texas",0,0,Pass,13,0,Pass
4877746,"Weston Lakes city, Texas",22,0,Pass,113,0,Pass
4877752,"West Orange city, Texas",11,0,Pass,11,0,Pass
4877788,"Westover Hills town, Texas",0,0,Pass,0,0,Pass
4877866,"West Sharyland CDP, Texas",57,0,Pass,162,0,Pass
4877896,"West Tawakoni city, Texas",18,0,Pass,136,0,Pass
4877956,"West University Place city, Texas",0,0,Pass,44,0,Pass
4878016,"Westway CDP, Texas",0,0,Pass,76,0,Pass
4878040,"Westwood Shores CDP, Texas",0,0,Pass,0,0,Pass
4878076,"Westworth Village city, Texas",0,0,Pass,20,0,Pass
4878136,"Wharton city, Texas",199,0,Pass,396,0,Pass
4878208,"Wheeler city, Texas",0,0,Pass,60,0,Pass
4878316,"White Deer town, Texas",4,0,Pass,40,0,Pass
4878328,"Whiteface town, Texas",15,0,Pass,19,0,Pass
4878388,"Whitehouse city, Texas",49,0,Pass,80,0,Pass
4878436,"White Oak city, Texas",164,0,Pass,207,0,Pass
4878532,"Whitesboro city, Texas",24,0,Pass,24,0,Pass
4878544,"White Settlement city, Texas",358,0,Pass,934,0,Pass
4878628,"Whitewright town, Texas",3,0,Pass,22,0,Pass
4878640,"Whitharral CDP, Texas",0,0,Pass,0,0,Pass
4878664,"Whitney town, Texas",0,0,Pass,0,0,Pass
4879000,"Wichita Falls city, Texas",492,0,Pass,1194,0,Pass
4879036,"Wickett town, Texas",0,0,Pass,2,0,Pass
4879180,"Wildorado CDP, Texas",0,0,Pass,8,0,Pass
4879192,"Wild Peach Village CDP, Texas",35,0,Pass,158,0,Pass
4879204,"Wildwood CDP, Texas",0,0,Pass,4,0,Pass
4879408,"Willis city, Texas",68,0,Pass,267,0,Pass
4879456,"Willow Grove CDP, Texas",11,0,Pass,41,0,Pass
4879492,"Willow Park city, Texas",10,0,Pass,10,0,Pass
4879564,"Wills Point city, Texas",34,0,Pass,69,0,Pass
4879576,"Wilmer city, Texas",0,0,Pass,60,0,Pass
4879612,"Wilson city, Texas",8,0,Pass,11,0,Pass
4879624,"Wimberley city, Texas",17,0,Pass,33,0,Pass
4879672,"Windcrest city, Texas",0,0,Pass,33,0,Pass
4879684,"Windom town, Texas",0,0,Pass,0,0,Pass
4879696,"Windthorst town, Texas",2,0,Pass,5,0,Pass
4879720,"Winfield city, Texas",6,0,Pass,21,0,Pass
4879756,"Wingate CDP, Texas",0,0,Pass,0,0,Pass
4879768,"Wink city, Texas",49,0,Pass,49,0,Pass
4879792,"Winnie CDP, Texas",0,0,Pass,0,0,Pass
4879816,"Winnsboro city, Texas",70,0,Pass,119,0,Pass
4879828,"Winona town, Texas",37,0,Pass,71,0,Pass
4879876,"Winters city, Texas",76,0,Pass,85,0,Pass
4879919,"Wixon Valley city, Texas",4,0,Pass,4,0,Pass
4879948,"Wolfe City city, Texas",14,0,Pass,22,0,Pass
4879972,"Wolfforth city, Texas",56,0,Pass,182,0,Pass
4880044,"Woodbranch city, Texas",12,0,Pass,131,0,Pass
4880058,"Woodcreek city, Texas",0,0,Pass,0,0,Pass
4880144,"Woodloch town, Texas",1,0,Pass,2,0,Pass
4880176,"Woodsboro town, Texas",0,0,Pass,83,0,Pass
4880188,"Woodson town, Texas",0,0,Pass,0,0,Pass
4880212,"Woodville town, Texas",35,0,Pass,65,0,Pass
4880224,"Woodway city, Texas",20,0,Pass,44,0,Pass
4880296,"Wortham town, Texas",0,0,Pass,22,0,Pass
4880350,"Wyldwood CDP, Texas",12,0,Pass,35,0,Pass
4880356,"Wylie city, Texas",426,0,Pass,1989,0,Pass
4880428,"Yancey CDP, Texas",0,0,Pass,0,0,Pass
4880440,"Yantis town, Texas",0,0,Pass,0,0,Pass
4880560,"Yoakum city, Texas",0,0,Pass,15,0,Pass
4880584,"Yorktown city, Texas",0,0,Pass,28,0,Pass
4880686,"Yznaga CDP, Texas",0,0,Pass,21,0,Pass
4880716,"Zapata CDP, Texas",98,0,Pass,136,0,Pass
4880722,"Zapata Ranch CDP, Texas",0,0,Pass,0,0,Pass
4880724,"Zarate CDP, Texas",0,0,Pass,0,0,Pass
4880728,"Zavalla city, Texas",10,0,Pass,10,0,Pass
4880740,"Zephyr CDP, Texas",11,0,Pass,12,0,Pass
4880836,"Zuehl CDP, Texas",0,0,Pass,0,0,Pass
4900540,"Alpine city, Utah",0,0,Pass,186,0,Pass
4900650,"Alta town, Utah",0,0,Pass,0,0,Pass
4900760,"Altamont town, Utah",27,0,Pass,29,0,Pass
4900870,"Alton town, Utah",4,0,Pass,4,0,Pass
4901090,"Amalga town, Utah",2,0,Pass,8,0,Pass
4901310,"American Fork city, Utah",172,0,Pass,521,0,Pass
4901530,"Aneth CDP, Utah",4,0,Pass,10,0,Pass
4901750,"Annabella town, Utah",0,0,Pass,0,0,Pass
4901860,"Antimony town, Utah",0,0,Pass,2,0,Pass
4901905,"Apple Valley town, Utah",8,0,Pass,46,0,Pass
4902740,"Aurora city, Utah",6,0,Pass,21,0,Pass
4902960,"Avon CDP, Utah",0,0,Pass,27,0,Pass
4903345,"Ballard town, Utah",28,0,Pass,49,0,Pass
4903950,"Bear River City city, Utah",4,0,Pass,4,0,Pass
4904060,"Beaver city, Utah",0,0,Pass,16,0,Pass
4904720,"Benjamin CDP, Utah",15,0,Pass,29,0,Pass
4905050,"Benson CDP, Utah",0,0,Pass,0,0,Pass
4905380,"Beryl Junction CDP, Utah",0,0,Pass,0,0,Pass
4905490,"Bicknell town, Utah",0,0,Pass,5,0,Pass
4905534,"Big Water town, Utah",5,0,Pass,5,0,Pass
4906370,"Blanding city, Utah",0,0,Pass,9,0,Pass
4906590,"Bluebell CDP, Utah",0,0,Pass,0,0,Pass
4906700,"Bluff town, Utah",0,0,Pass,0,0,Pass
4906810,"Bluffdale city, Utah",14,0,Pass,135,0,Pass
4906920,"Bonanza CDP, Utah",0,0,Pass,0,0,Pass
4907470,"Boulder town, Utah",0,0,Pass,0,0,Pass
4907690,"Bountiful city, Utah",78,0,Pass,819,0,Pass
4908020,"Brian Head town, Utah",0,0,Pass,0,0,Pass
4908460,"Brigham City city, Utah",82,0,Pass,346,0,Pass
4908570,"Brighton town, Utah",0,0,Pass,0,0,Pass
4908787,"Bryce Canyon City town, Utah",0,0,Pass,0,0,Pass
4909725,"Cache CDP, Utah",0,0,Pass,0,0,Pass
4910330,"Cannonville town, Utah",8,0,Pass,8,0,Pass
4910440,"Carbonville CDP, Utah",10,0,Pass,58,0,Pass
4910660,"Castle Dale city, Utah",14,0,Pass,42,0,Pass
4911000,"Castle Valley town, Utah",0,0,Pass,0,0,Pass
4911320,"Cedar City city, Utah",163,0,Pass,480,0,Pass
4911430,"Cedar Fort town, Utah",0,0,Pass,4,0,Pass
4911435,"Cedar Highlands CDP, Utah",0,0,Pass,0,0,Pass
4911440,"Cedar Hills city, Utah",52,0,Pass,175,0,Pass
4911870,"Centerfield town, Utah",0,0,Pass,39,0,Pass
4911980,"Centerville city, Utah",0,0,Pass,309,0,Pass
4912200,"Central CDP, Utah",0,0,Pass,63,0,Pass
4912260,"Central Valley town, Utah",5,0,Pass,5,0,Pass
4912420,"Charleston town, Utah",4,0,Pass,17,0,Pass
4912970,"Circleville town, Utah",0,0,Pass,10,0,Pass
4913190,"Clarkston town, Utah",0,0,Pass,4,0,Pass
4913300,"Clawson town, Utah",0,0,Pass,16,0,Pass
4913740,"Clear Creek CDP, Utah",0,0,Pass,0,0,Pass
4913850,"Clearfield city, Utah",139,0,Pass,997,0,Pass
4914070,"Cleveland town, Utah",0,0,Pass,0,0,Pass
4914290,"Clinton city, Utah",104,0,Pass,601,0,Pass
4914840,"Coalville city, Utah",0,0,Pass,20,0,Pass
4915720,"Copperton metro township, Utah",19,0,Pass,21,0,Pass
4915830,"Corinne city, Utah",0,0,Pass,7,0,Pass
4915940,"Cornish town, Utah",0,0,Pass,2,0,Pass
4916270,"Cottonwood Heights city, Utah",129,0,Pass,437,0,Pass
4916490,"Cove CDP, Utah",12,0,Pass,39,0,Pass
4918090,"Dammeron Valley CDP, Utah",0,0,Pass,50,0,Pass
4918140,"Daniel town, Utah",0,0,Pass,32,0,Pass
4918910,"Delta city, Utah",0,0,Pass,18,0,Pass
4919020,"Deseret CDP, Utah",0,0,Pass,0,0,Pass
4919680,"Deweyville town, Utah",1,0,Pass,8,0,Pass
4920120,"Draper city, Utah",63,0,Pass,323,0,Pass
4920340,"Duchesne city, Utah",0,0,Pass,33,0,Pass
4920450,"Dugway CDP, Utah",0,0,Pass,6,0,Pass
4920780,"Dutch John town, Utah",0,0,Pass,0,0,Pass
4920810,"Eagle Mountain city, Utah",154,0,Pass,619,0,Pass
4920850,"East Basin CDP, Utah",0,0,Pass,16,0,Pass
4920890,"East Carbon city, Utah",0,0,Pass,0,0,Pass
4921880,"Echo CDP, Utah",0,0,Pass,0,0,Pass
4921990,"Eden CDP, Utah",0,0,Pass,32,0,Pass
4922210,"Elberta CDP, Utah",0,0,Pass,0,0,Pass
4922370,"Elk Ridge city, Utah",0,0,Pass,73,0,Pass
4922540,"Elmo town, Utah",2,0,Pass,16,0,Pass
